target,profile,model,model_label,alpha,l1_ratio,split,n_rows,feature_count,rmse,mae,r2,nrmse_train_std
gap_expt_ev,ionicity_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,val,944,16,1.134506174,0.787010033,0.304533043,0.804888757
gap_expt_ev,ionicity_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,test,986,16,1.431715885,0.989234616,0.198850597,1.015747683
gap_expt_ev,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,train,2674,16,1.265451510,0.939105578,0.193974074,0.897789466
gap_expt_ev,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,val,944,16,1.194706064,0.877581121,0.228768234,0.847598277
gap_expt_ev,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,test,986,16,1.472920610,1.063869664,0.152072922,1.044980860
gap_expt_ev,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,train,2674,16,1.363962516,1.063871200,0.063596853,0.967679258
gap_expt_ev,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,val,944,16,1.309383003,1.022462890,0.073605067,0.928957181
gap_expt_ev,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,test,986,16,1.571283960,1.186789847,0.035040289,1.114765897
gap_expt_ev,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,train,2674,16,1.409519222,1.111659645,0.000000000,1.000000000
gap_expt_ev,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,val,944,16,1.360703707,1.076982311,-0.000437377,0.965367258
gap_expt_ev,ionicity_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,test,986,16,1.611991946,1.229949836,-0.015606710,1.143646656
gap_expt_ev,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,train,2674,16,1.289611548,0.782905976,0.162902932,0.914930089
gap_expt_ev,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,val,944,16,1.235548149,0.712408544,0.175136433,0.876574174
gap_expt_ev,ionicity_proxy,huber,huber;alpha=1e-05,0.000010000,,test,986,16,1.565339184,0.926871356,0.042328110,1.110548305
gap_expt_ev,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,train,2674,16,1.289611520,0.782905975,0.162902968,0.914930070
gap_expt_ev,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,val,944,16,1.235548141,0.712408507,0.175136444,0.876574169
gap_expt_ev,ionicity_proxy,huber,huber;alpha=0.001,0.001000000,,test,986,16,1.565339174,0.926871255,0.042328123,1.110548298
gap_expt_ev,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,train,2674,16,1.289609067,0.782905631,0.162906153,0.914928329
gap_expt_ev,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,val,944,16,1.235548062,0.712405012,0.175136549,0.876574113
gap_expt_ev,ionicity_proxy,huber,huber;alpha=0.1,0.100000000,,test,986,16,1.565338608,0.926861015,0.042328815,1.110547897
gap_expt_ev,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,train,2674,16,1.188269681,0.828980786,0.289297200,0.843031909
gap_expt_ev,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,val,944,16,1.107629974,0.751713958,0.337093660,0.785821120
gap_expt_ev,covalency_proxy,ordinary_least_squares,ordinary_least_squares,,,test,986,16,1.415173920,0.960246733,0.217256519,1.004011792
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,train,2674,16,1.188269681,0.828980786,0.289297200,0.843031909
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,val,944,16,1.107629972,0.751713957,0.337093662,0.785821119
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=1e-06,0.000001000,,test,986,16,1.415173920,0.960246733,0.217256519,1.004011792
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,train,2674,16,1.188269681,0.828980767,0.289297200,0.843031909
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,val,944,16,1.107629809,0.751713836,0.337093858,0.785821003
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=0.0001,0.000100000,,test,986,16,1.415173882,0.960246705,0.217256561,1.004011765
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,train,2674,16,1.188269683,0.828978846,0.289297198,0.843031911
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,val,944,16,1.107613461,0.751701771,0.337113426,0.785809405
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=0.01,0.010000000,,test,986,16,1.415170118,0.960243977,0.217260724,1.004009094
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=1,1.000000000,,train,2674,16,1.188287699,0.828795055,0.289275647,0.843044692
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=1,1.000000000,,val,944,16,1.106095635,0.750560999,0.338928963,0.784732565
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=1,1.000000000,,test,986,16,1.414816300,0.960000262,0.217652073,1.003758074
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=10,10.000000000,,train,2674,16,1.189144817,0.827734375,0.288249978,0.843652785
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=10,10.000000000,,val,944,16,1.098547917,0.744273151,0.347920145,0.779377748
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=10,10.000000000,,test,986,16,1.412852500,0.958481303,0.219822403,1.002364833
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=100,100.000000000,,train,2674,16,1.194967353,0.825675598,0.281262880,0.847783652
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=100,100.000000000,,val,944,16,1.094166753,0.738906177,0.353110947,0.776269480
gap_expt_ev,covalency_proxy,ridge,ridge;alpha=100,100.000000000,,test,986,16,1.410670865,0.955169167,0.222229942,1.000817046
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=1e-05,0.000010000,,train,2674,16,1.188269714,0.828974719,0.289297161,0.843031932
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=1e-05,0.000010000,,val,944,16,1.107569062,0.751672586,0.337166568,0.785777905
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=1e-05,0.000010000,,test,986,16,1.415154210,0.960234240,0.217278322,1.003997808
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.0001,0.000100000,,train,2674,16,1.188272912,0.828920115,0.289293335,0.843034201
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.0001,0.000100000,,val,944,16,1.107026002,0.751301109,0.337816406,0.785392625
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.0001,0.000100000,,test,986,16,1.414978044,0.960125870,0.217473185,1.003872825
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.001,0.001000000,,train,2674,16,1.188592256,0.828532864,0.288911285,0.843260764
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.001,0.001000000,,val,944,16,1.102111431,0.747660157,0.343682799,0.781905925
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.001,0.001000000,,test,986,16,1.413338880,0.959168468,0.219285152,1.002709901
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.01,0.010000000,,train,2674,16,1.195383421,0.824943287,0.280762288,0.848078836
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.01,0.010000000,,val,944,16,1.093965159,0.734985262,0.353349296,0.776126456
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.01,0.010000000,,test,986,16,1.415641734,0.954200327,0.216738930,1.004343688
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.1,0.100000000,,train,2674,16,1.224848498,0.852344124,0.244868231,0.868983181
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.1,0.100000000,,val,944,16,1.134880247,0.773050978,0.304074344,0.805154147
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=0.1,0.100000000,,test,986,16,1.448504947,0.987261990,0.179951021,1.027658881
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=1,1.000000000,,train,2674,16,1.409519222,1.111659645,0.000000000,1.000000000
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=1,1.000000000,,val,944,16,1.360703707,1.076982311,-0.000437377,0.965367258
gap_expt_ev,covalency_proxy,lasso,lasso;alpha=1,1.000000000,,test,986,16,1.611991946,1.229949836,-0.015606710,1.143646656
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,train,2674,16,1.188271336,0.828927600,0.289295220,0.843033084
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,val,944,16,1.107163008,0.751375026,0.337652492,0.785489826
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,test,986,16,1.415054762,0.960164087,0.217388328,1.003927253
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,train,2674,16,1.188271833,0.828924814,0.289294626,0.843033436
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,val,944,16,1.107111864,0.751347549,0.337713683,0.785453541
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,test,986,16,1.415026025,0.960148930,0.217420114,1.003906866
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,train,2674,16,1.188272442,0.828922010,0.289293897,0.843033868
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,val,944,16,1.107060485,0.751319816,0.337775153,0.785417089
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,test,986,16,1.414997260,0.960134688,0.217451931,1.003886458
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,train,2674,16,1.188407608,0.828521615,0.289132202,0.843129763
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,val,944,16,1.103624170,0.748650041,0.341879863,0.782979155
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,test,986,16,1.414114998,0.959552958,0.218427476,1.003260527
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,train,2674,16,1.188462128,0.828517405,0.289066977,0.843168443
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,val,944,16,1.103079032,0.748299571,0.342529862,0.782592401
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,test,986,16,1.413827231,0.959409233,0.218745537,1.003056368
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,train,2674,16,1.188533790,0.828523346,0.288981239,0.843219284
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,val,944,16,1.102507925,0.747924352,0.343210483,0.782187222
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,test,986,16,1.413535663,0.959265034,0.219067734,1.002849511
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.010000000,0.200000000,train,2674,16,1.191983118,0.826600995,0.284848254,0.845666451
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.010000000,0.200000000,val,944,16,1.093349654,0.738767113,0.354076751,0.775689779
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.010000000,0.200000000,test,986,16,1.411613972,0.956225822,0.221189634,1.001486145
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.010000000,0.500000000,train,2674,16,1.192655720,0.825351798,0.284040947,0.846143636
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.010000000,0.500000000,val,944,16,1.093835747,0.737223934,0.353502280,0.776034643
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.010000000,0.500000000,test,986,16,1.413811241,0.955529209,0.218763210,1.003045023
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.010000000,0.800000000,train,2674,16,1.193960978,0.824900524,0.282472980,0.847069667
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.010000000,0.800000000,val,944,16,1.093991365,0.735745547,0.353318315,0.776145048
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.010000000,0.800000000,test,986,16,1.415101499,0.954742584,0.217336630,1.003960412
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,train,2674,16,1.207573855,0.832510157,0.266018021,0.856727483
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,val,944,16,1.108472097,0.748084624,0.336085271,0.786418574
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.100000000,0.200000000,test,986,16,1.424161879,0.961555915,0.207282328,1.010388405
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,train,2674,16,1.219041121,0.840850825,0.252011871,0.864863070
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,val,944,16,1.123464936,0.757945472,0.318004015,0.797055420
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.100000000,0.500000000,test,986,16,1.438370958,0.974239105,0.191385290,1.020469203
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,train,2674,16,1.222104317,0.845709298,0.248248072,0.867036290
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,val,944,16,1.129797450,0.764774929,0.310294080,0.801548097
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.100000000,0.800000000,test,986,16,1.443506284,0.979397099,0.185601089,1.024112521
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,train,2674,16,1.265405777,0.939787243,0.194032333,0.897757020
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,val,944,16,1.194556321,0.884333165,0.228961552,0.847492040
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1.000000000,0.200000000,test,986,16,1.478893632,1.069499288,0.145181909,1.049218492
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,train,2674,16,1.357648489,1.057670737,0.072246342,0.963199698
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,val,944,16,1.303334305,1.015053518,0.082144265,0.924665861
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1.000000000,0.500000000,test,986,16,1.568868206,1.184010858,0.038005143,1.113052011
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,train,2674,16,1.409519222,1.111659645,0.000000000,1.000000000
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,val,944,16,1.360703707,1.076982311,-0.000437377,0.965367258
gap_expt_ev,covalency_proxy,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1.000000000,0.800000000,test,986,16,1.611991946,1.229949836,-0.015606710,1.143646656
gap_expt_ev,covalency_proxy,huber,huber;alpha=1e-05,0.000010000,,train,2674,16,1.273401225,0.773713035,0.183815166,0.903429485
gap_expt_ev,covalency_proxy,huber,huber;alpha=1e-05,0.000010000,,val,944,16,1.183097312,0.705777787,0.243683268,0.839362311
gap_expt_ev,covalency_proxy,huber,huber;alpha=1e-05,0.000010000,,test,986,16,1.510213996,0.927477976,0.108591423,1.071439092
gap_expt_ev,covalency_proxy,huber,huber;alpha=0.001,0.001000000,,train,2674,16,1.273401585,0.773713069,0.183814704,0.903429740
gap_expt_ev,covalency_proxy,huber,huber;alpha=0.001,0.001000000,,val,944,16,1.183097713,0.705777838,0.243682755,0.839362596
gap_expt_ev,covalency_proxy,huber,huber;alpha=0.001,0.001000000,,test,986,16,1.510214832,0.927478026,0.108590437,1.071439685
gap_expt_ev,covalency_proxy,huber,huber;alpha=0.1,0.100000000,,train,2674,16,1.273389884,0.773712368,0.183829704,0.903421439
gap_expt_ev,covalency_proxy,huber,huber;alpha=0.1,0.100000000,,val,944,16,1.183090188,0.705776605,0.243692377,0.839357257
gap_expt_ev,covalency_proxy,huber,huber;alpha=0.1,0.100000000,,test,986,16,1.510217087,0.927481408,0.108587775,1.071441285
gap_expt_ev,heavy_element_proxy,ordinary_least_squares,ordinary_least_squares,,,train,2674,14,1.213725570,0.889273070,0.258520759,0.861091889
gap_expt_ev,heavy_element_proxy,ordinary_least_squares,ordinary_least_squares,,,val,944,14,1.132713959,0.813653120,0.306728609,0.803617249
gap_expt_ev,heavy_element_proxy,ordinary_least_squares,ordinary_least_squares,,,test,986,14,1.369776228,0.976599784,0.266670634,0.971803865
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=1e-06,0.000001000,,train,2674,14,1.213725570,0.889273070,0.258520759,0.861091889
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=1e-06,0.000001000,,val,944,14,1.132713959,0.813653120,0.306728609,0.803617249
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=1e-06,0.000001000,,test,986,14,1.369776228,0.976599784,0.266670634,0.971803865
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=0.0001,0.000100000,,train,2674,14,1.213725570,0.889273071,0.258520759,0.861091889
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=0.0001,0.000100000,,val,944,14,1.132713968,0.813653123,0.306728599,0.803617255
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=0.0001,0.000100000,,test,986,14,1.369776215,0.976599776,0.266670648,0.971803855
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=0.01,0.010000000,,train,2674,14,1.213725570,0.889273151,0.258520758,0.861091889
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=0.01,0.010000000,,val,944,14,1.132714800,0.813653406,0.306727580,0.803617845
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=0.01,0.010000000,,test,986,14,1.369774906,0.976598949,0.266672050,0.971802927
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=1,1.000000000,,train,2674,14,1.213726410,0.889281613,0.258519732,0.861092485
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=1,1.000000000,,val,944,14,1.132797506,0.813680529,0.306626337,0.803676522
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=1,1.000000000,,test,986,14,1.369648312,0.976521925,0.266807591,0.971713113
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=10,10.000000000,,train,2674,14,1.213787818,0.889380531,0.258444701,0.861136052
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=10,10.000000000,,val,944,14,1.133499013,0.813929870,0.305767301,0.804174214
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=10,10.000000000,,test,986,14,1.368813092,0.976081417,0.267701529,0.971120557
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=100,100.000000000,,train,2674,14,1.215131706,0.890238115,0.256801714,0.862089489
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=100,100.000000000,,val,944,14,1.137623019,0.816503365,0.300706462,0.807100039
gap_expt_ev,heavy_element_proxy,ridge,ridge;alpha=100,100.000000000,,test,986,14,1.369393969,0.976768873,0.267079873,0.971532667
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=1e-05,0.000010000,,train,2674,14,1.213725576,0.889276776,0.258520752,0.861091893
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=1e-05,0.000010000,,val,944,14,1.132719808,0.813656079,0.306721450,0.803621398
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=1e-05,0.000010000,,test,986,14,1.369771874,0.976599543,0.266675296,0.971800776
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.0001,0.000100000,,train,2674,14,1.213726131,0.889310113,0.258520073,0.861092287
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.0001,0.000100000,,val,944,14,1.132773054,0.813682703,0.306656270,0.803659174
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.0001,0.000100000,,test,986,14,1.369733252,0.976598569,0.266716649,0.971773375
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.001,0.001000000,,train,2674,14,1.213781637,0.889672808,0.258452253,0.861131666
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.001,0.001000000,,val,944,14,1.133365503,0.813999172,0.305930833,0.804079494
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.001,0.001000000,,test,986,14,1.369399750,0.976706013,0.267073684,0.971536768
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.01,0.010000000,,train,2674,14,1.215901166,0.892568917,0.255860182,0.862635391
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.01,0.010000000,,val,944,14,1.138911412,0.819178431,0.299121622,0.808014104
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.01,0.010000000,,test,986,14,1.371793159,0.981350528,0.264509458,0.973234800
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.1,0.100000000,,train,2674,14,1.251709029,0.931567492,0.211385489,0.888039701
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.1,0.100000000,,val,944,14,1.180962237,0.860913404,0.246410577,0.837847557
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=0.1,0.100000000,,test,986,14,1.433098811,1.040481922,0.197302153,1.016728817
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=1,1.000000000,,train,2674,14,1.409519222,1.111659645,0.000000000,1.000000000
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=1,1.000000000,,val,944,14,1.360703707,1.076982311,-0.000437377,0.965367258
gap_expt_ev,heavy_element_proxy,lasso,lasso;alpha=1,1.000000000,,test,986,14,1.611991946,1.229949836,-0.015606710,1.143646656
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,train,2674,14,1.213725686,0.889282175,0.258520617,0.861091972
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,val,944,14,1.132743650,0.813665055,0.306692265,0.803638313
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.2,0.000100000,0.200000000,test,986,14,1.369739597,0.976582579,0.266709855,0.971777877
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,train,2674,14,1.213725810,0.889292644,0.258520465,0.861092060
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,val,944,14,1.132754597,0.813671651,0.306678864,0.803646080
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.5,0.000100000,0.500000000,test,986,14,1.369737232,0.976588599,0.266712388,0.971776199
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,train,2674,14,1.213725986,0.889303123,0.258520251,0.861092184
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,val,944,14,1.132765640,0.813678273,0.306665346,0.803653914
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.0001;l1_ratio=0.8,0.000100000,0.800000000,test,986,14,1.369734845,0.976594588,0.266714943,0.971774505
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,train,2674,14,1.213736458,0.889372142,0.258507455,0.861099614
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,val,944,14,1.133012293,0.813771466,0.306363375,0.803828905
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001000000,0.200000000,test,986,14,1.369442932,0.976467592,0.267027461,0.971567404
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,train,2674,14,1.213748721,0.889482860,0.258492472,0.861108314
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,val,944,14,1.133136319,0.813851359,0.306211507,0.803916897
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001000000,0.500000000,test,986,14,1.369427633,0.976548456,0.267043838,0.971556550
gap_expt_ev,heavy_element_proxy,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001000000,0.800000000,train,2674,14,1.213766530,0.889596148,0.258470712,0.861120949
